ID,CreditScore,DebtRatio,Assets,Age,NumberOfDependents,NumberOfOpenCreditLinesAndLoans,MonthlyIncome,NumberOfTimesPastDue,EmploymentLength,HomeOwnership,Education,MaritalStatus,YearsAtCurrentAddress,NoPaidPerc,RiesgoPagAtrazo
7867,673,0.2453772312713323,85745,65,6,14,11215,10,20,Mortgage,PhD,Single,11,0.21399283,Riesgo medio
7868,550,0.0221567629379779,24147,72,2,11,10377,4,15,Mortgage,Bachelor,Married,10,0.27413085,Riesgo bajo
7869,317,0.4752947644788686,23380,28,7,2,12088,7,29,Own,High School,Married,2,0.1998587,Riesgo medio
7870,539,0.7297959806464598,83922,58,1,12,14767,19,1,Rent,Bachelor,Married,4,0.2866525,Riesgo muy alto
7871,641,0.7552801542165556,160639,57,3,8,7469,2,16,Rent,Bachelor,Married,26,0.29457337,Riesgo bajo
7872,368,0.6735027629813652,112008,33,1,10,16096,12,26,Own,Bachelor,Married,6,0.28033862,Riesgo alto
7873,550,0.039880111265506,57073,85,5,15,6234,7,17,Mortgage,High School,Married,27,0.24595568,Riesgo medio
7874,804,0.2280380239504146,190206,27,3,19,16179,16,5,Own,Masters,Married,11,0.19773619,Riesgo muy alto
7875,615,0.8870352551215027,101804,19,4,14,15383,11,10,Mortgage,High School,Divorced,21,0.22697851,Riesgo alto
7876,427,0.3834868631961594,140511,21,5,4,15303,12,25,Own,PhD,Married,22,0.2925023,Riesgo alto
7877,572,0.1390526133908598,53949,35,0,7,17082,13,10,Mortgage,Masters,Single,23,0.22270866,Riesgo alto
7878,542,0.7451210262765587,177330,36,0,7,11403,13,16,Rent,Masters,Single,2,0.22355792,Riesgo alto
7879,350,0.1767392641619829,33811,30,5,14,11418,15,0,Rent,PhD,Married,15,0.2545018,Riesgo muy alto
7880,626,0.446743306150274,170030,60,1,12,5210,3,24,Mortgage,Bachelor,Widowed,25,0.2700273,Riesgo bajo
7881,610,0.646781486071264,120056,43,4,1,1143,2,26,Mortgage,Masters,Divorced,10,0.21811476,Riesgo bajo
7882,342,0.1249764702605518,34979,20,0,5,8292,17,24,Mortgage,High School,Single,11,0.18876342,Riesgo muy alto
7883,825,0.0590589041349942,160313,23,7,1,5015,9,5,Rent,Masters,Widowed,6,0.0,Riesgo medio
7884,737,0.5779045793197872,43480,58,5,6,11085,1,1,Mortgage,PhD,Married,11,0.23825991,Riesgo bajo
7885,384,0.1831552444654572,146096,84,4,7,3077,16,0,Rent,Bachelor,Single,27,0.20558453,Riesgo muy alto
7886,579,0.912281234195652,151328,32,1,0,15508,15,23,Mortgage,High School,Widowed,28,0.22021659,Riesgo muy alto
7887,439,0.6441904036015019,162497,34,8,9,18260,7,14,Mortgage,Masters,Married,1,0.0,Riesgo medio
7888,703,0.2294888119769036,169300,45,9,7,15884,18,3,Own,Masters,Married,0,0.18720338,Riesgo muy alto
7889,757,0.493188362450604,67241,52,1,7,15637,9,2,Mortgage,Masters,Widowed,0,0.0,Riesgo medio
7890,520,0.3565784460388682,76666,21,2,9,5294,14,22,Mortgage,High School,Single,3,0.19686413,Riesgo alto
7891,670,0.2339809546578197,198170,59,0,5,9457,4,12,Rent,PhD,Divorced,9,0.22323833,Riesgo bajo
7892,814,0.1949337174100004,102028,41,8,17,1504,3,25,Mortgage,High School,Widowed,27,0.0,Riesgo bajo
7893,760,0.5347964815548278,157357,80,2,9,17695,17,15,Own,PhD,Divorced,13,0.27738532,Riesgo muy alto
7894,816,0.44025842671152,44156,66,9,9,3268,4,16,Mortgage,Masters,Married,20,0.25260907,Riesgo bajo
7895,825,0.1024643619223081,77205,47,9,16,8915,3,7,Rent,High School,Married,2,0.1873445,Riesgo bajo
7896,406,0.5010193445015922,105161,25,8,18,1188,12,7,Mortgage,PhD,Married,14,0.23899736,Riesgo alto
7897,539,0.8936319977835295,108938,45,1,12,4181,17,23,Rent,Masters,Married,3,0.26096454,Riesgo muy alto
7898,831,0.6984144919030039,78251,36,5,8,14319,17,21,Rent,Masters,Married,27,0.22344874,Riesgo muy alto
7899,344,0.7954189292156982,45145,57,5,16,10886,12,11,Own,Masters,Widowed,21,0.20958957,Riesgo alto
7900,835,0.5604603250307383,20215,63,4,4,15170,8,26,Rent,Bachelor,Divorced,28,0.26352632,Riesgo medio
7901,375,0.3670722107686769,173226,81,5,2,4339,19,7,Mortgage,PhD,Divorced,21,0.22752619,Riesgo muy alto
7902,611,0.7024092454536465,134515,64,3,13,4178,0,4,Rent,Bachelor,Widowed,29,0.17393343,Sin riesgo
7903,680,0.0514407609040586,163192,19,5,19,3805,12,1,Mortgage,PhD,Married,26,0.21035019,Riesgo alto
7904,728,0.3314816390797834,111788,79,2,10,1699,9,10,Mortgage,High School,Divorced,16,0.22301899,Riesgo medio
7905,378,0.2270490487165436,139105,41,0,18,14391,14,23,Rent,High School,Divorced,13,0.22699498,Riesgo alto
7906,457,0.4677130345003366,29610,27,1,18,6781,12,11,Own,Bachelor,Widowed,17,0.21458493,Riesgo alto
7907,517,0.011641942213045,117615,65,0,4,17247,7,15,Rent,Masters,Widowed,29,0.15043446,Riesgo medio
7908,658,0.0776219997761107,140033,74,3,11,16109,2,2,Mortgage,High School,Divorced,4,0.15990266,Riesgo bajo
7909,703,0.0722178160166675,157659,81,7,7,16772,14,20,Rent,Bachelor,Widowed,24,0.17046174,Riesgo alto
7910,612,0.4627727448138915,99611,52,2,5,13087,6,16,Mortgage,Masters,Single,25,0.23080547,Riesgo medio
7911,325,0.1598922009882474,39382,66,1,18,16286,5,24,Own,PhD,Married,13,0.27462026,Riesgo medio
7912,491,0.7734867265999782,180665,66,6,13,4983,15,4,Rent,High School,Married,7,0.2514112,Riesgo muy alto
7913,804,0.444613442314427,170109,21,8,18,7823,16,24,Mortgage,High School,Married,2,0.18482432,Riesgo muy alto
7914,823,0.123397340111663,27116,48,0,10,6614,4,14,Own,PhD,Widowed,20,0.20640549,Riesgo bajo
7915,422,0.2339639829430476,143699,45,9,8,11869,7,7,Own,PhD,Single,1,0.19068477,Riesgo medio
7916,645,0.5113186124104789,60937,60,2,8,12019,19,2,Own,Masters,Divorced,19,0.26639476,Riesgo muy alto
7917,829,0.6651099144696223,46748,40,2,2,13664,9,9,Mortgage,Masters,Widowed,10,0.0,Riesgo medio
7918,601,0.1454697514092793,87560,78,8,0,4090,10,5,Rent,Masters,Married,19,0.19405138,Riesgo medio
7919,529,0.6117304948911096,147814,45,2,12,13365,17,1,Mortgage,Bachelor,Divorced,8,0.27031872,Riesgo muy alto
7920,835,0.709061544318196,107840,85,2,9,13021,8,27,Own,High School,Married,15,0.28477088,Riesgo medio
7921,787,0.9828032823093268,26142,69,7,14,10652,13,29,Mortgage,PhD,Married,15,0.28859863,Riesgo alto
7922,514,0.7435601575614265,193527,48,4,16,10802,4,27,Mortgage,Masters,Married,15,0.26681927,Riesgo bajo
7923,512,0.216539485678578,118938,24,8,3,11189,11,5,Own,Bachelor,Divorced,2,0.20724235,Riesgo alto
7924,804,0.3261337597355329,109072,38,3,7,17707,12,20,Rent,High School,Widowed,22,0.0,Riesgo alto
7925,799,0.0422027829188207,184377,44,2,5,18359,11,9,Rent,PhD,Married,21,0.24137126,Riesgo alto
7926,431,0.0950640940385839,132893,29,6,3,8694,16,15,Own,PhD,Divorced,6,0.23676248,Riesgo muy alto
7927,609,0.173149854083584,35108,18,4,11,11318,1,3,Mortgage,High School,Single,2,0.17192039,Riesgo bajo
7928,815,0.2800283709577562,101007,63,7,11,1507,2,28,Own,Bachelor,Divorced,19,0.33148548,Riesgo bajo
7929,403,0.7939573577017419,168137,89,9,5,1304,2,16,Own,High School,Widowed,21,0.22107661,Riesgo bajo
7930,638,0.4924919700915731,33931,28,5,5,8768,11,2,Own,High School,Married,28,0.2645192,Riesgo alto
7931,579,0.9274536327098772,99674,38,9,2,1083,4,26,Mortgage,Masters,Widowed,9,0.16804828,Riesgo bajo
7932,583,0.9182518976697122,34189,78,3,15,6299,9,28,Rent,High School,Widowed,13,0.21519683,Riesgo medio
7933,337,0.2113310077166813,45814,84,5,17,11194,10,12,Mortgage,Bachelor,Widowed,20,0.19722001,Riesgo medio
7934,329,0.3578961424087875,170859,27,1,14,2583,13,25,Rent,High School,Widowed,19,0.2067819,Riesgo alto
7935,565,0.2174065479362337,160206,46,4,0,17481,19,26,Own,PhD,Married,14,0.2983504,Riesgo muy alto
7936,387,0.0005391017447221,87313,53,1,4,7652,8,3,Rent,Masters,Divorced,18,0.16399267,Riesgo medio
7937,736,0.475249762923988,58034,85,1,18,1229,7,14,Own,PhD,Widowed,15,0.2134553,Riesgo medio
7938,491,0.0645844195502942,57015,39,5,4,10904,10,7,Own,High School,Divorced,9,0.19214144,Riesgo medio
7939,571,0.0612009188818298,109492,53,4,12,15802,19,23,Rent,High School,Widowed,16,0.0,Riesgo muy alto
7940,718,0.991503790461528,181386,39,8,9,8741,16,22,Mortgage,PhD,Single,14,0.17945871,Riesgo muy alto
7941,312,0.1022023225718716,105821,43,4,16,16920,3,29,Mortgage,Masters,Widowed,21,0.16416746,Riesgo bajo
7942,520,0.2378091953724445,121880,34,8,9,11982,11,26,Own,High School,Married,3,0.19316567,Riesgo alto
7943,663,0.4218016735148973,62504,44,7,3,11696,13,28,Mortgage,High School,Single,29,0.2195816,Riesgo alto
7944,532,0.1740149182698293,156819,82,3,2,16492,5,22,Rent,Bachelor,Single,15,0.23741396,Riesgo medio
7945,516,0.0479837688857461,175268,57,4,12,15489,12,9,Mortgage,Masters,Divorced,20,0.21603069,Riesgo alto
7946,628,0.299768186005816,187874,88,7,2,16986,17,4,Mortgage,High School,Widowed,23,0.15586716,Riesgo muy alto
7947,696,0.3953041185089324,167155,20,8,3,9913,19,2,Mortgage,Masters,Single,27,0.15180689,Riesgo muy alto
7948,819,0.7350440934645615,36591,62,1,19,9598,4,7,Rent,High School,Divorced,15,0.2604435,Riesgo bajo
7949,446,0.3598050145568343,56390,59,1,14,16366,8,8,Mortgage,High School,Widowed,21,0.18222757,Riesgo medio
7950,602,0.9457768782867054,144650,54,6,9,16451,13,18,Rent,Bachelor,Single,9,0.27200347,Riesgo alto
7951,485,0.6680628972577862,116291,79,3,6,14922,1,21,Own,High School,Single,20,0.2643314,Riesgo bajo
7952,840,0.7522733625630744,80278,39,5,9,7234,3,2,Mortgage,High School,Married,25,0.2523519,Riesgo bajo
7953,822,0.0180980021162409,95511,75,2,4,3869,18,15,Rent,High School,Divorced,26,0.20239319,Riesgo muy alto
7954,791,0.1677936401791167,172194,53,2,9,4512,12,12,Mortgage,High School,Widowed,5,0.0,Riesgo alto
7955,670,0.3927014066808185,52005,77,5,18,5115,6,22,Mortgage,Masters,Widowed,8,0.19867624,Riesgo medio
7956,725,0.4427470015520658,42652,44,6,3,8733,15,2,Own,Masters,Widowed,23,0.16758972,Riesgo muy alto
7957,824,0.3195140222274258,50661,70,2,16,12492,6,1,Rent,High School,Widowed,23,0.0,Riesgo medio
7958,306,0.7027840431554765,108204,42,9,5,2703,6,18,Own,PhD,Married,15,0.28554222,Riesgo medio
7959,684,0.6837864924967114,175697,73,7,6,3483,18,9,Mortgage,Bachelor,Single,22,0.25821254,Riesgo muy alto
7960,369,0.4900463191348052,36620,71,0,14,3182,2,16,Own,PhD,Widowed,1,0.24799256,Riesgo bajo
7961,661,0.5006712578314344,94769,38,1,18,18395,0,8,Rent,PhD,Divorced,20,0.24398279,Sin riesgo
7962,373,0.3289633292445332,66056,33,5,18,10561,4,24,Rent,Bachelor,Single,7,0.21141721,Riesgo bajo
7963,309,0.26521017804348,122655,27,0,18,9841,3,21,Rent,PhD,Widowed,13,0.18614286,Riesgo bajo
7964,554,0.5530273730532455,66085,80,8,19,1898,8,2,Mortgage,PhD,Divorced,22,0.2460147,Riesgo medio
7965,438,0.4716445862490279,115020,62,7,5,7616,17,13,Rent,Bachelor,Widowed,6,0.20005791,Riesgo muy alto
7966,386,0.3631971169847094,171817,62,5,3,12327,14,23,Mortgage,Bachelor,Widowed,19,0.26242948,Riesgo alto
7967,535,0.9567388713365276,158814,54,5,18,8725,13,15,Rent,High School,Married,24,0.29905915,Riesgo alto
7968,612,0.7907219179555095,79194,35,5,12,5124,9,21,Mortgage,Masters,Married,14,0.23378383,Riesgo medio
7969,388,0.7005941942658762,91811,53,9,4,5901,2,28,Rent,Bachelor,Single,3,0.22556047,Riesgo bajo
7970,417,0.5372422754315953,63914,76,0,1,19761,17,29,Mortgage,High School,Widowed,20,0.23106508,Riesgo muy alto
7971,431,0.6231999688726666,124643,89,6,7,9723,7,12,Own,High School,Divorced,2,0.22095421,Riesgo medio
7972,827,0.3280505645028995,118957,72,6,2,10818,16,19,Mortgage,Bachelor,Married,13,0.2860926,Riesgo muy alto
7973,461,0.7673281325951313,108089,66,1,17,9107,18,11,Own,PhD,Single,20,0.24422216,Riesgo muy alto
7974,461,0.713071144234885,198286,55,8,9,4964,3,13,Mortgage,Bachelor,Widowed,7,0.21417594,Riesgo bajo
7975,310,0.994620089014516,189109,88,7,13,7483,4,25,Rent,Masters,Single,27,0.30162317,Riesgo bajo
7976,383,0.3449797067833385,188009,87,9,9,19389,18,17,Rent,Bachelor,Divorced,8,0.2520787,Riesgo muy alto
7977,483,0.1244775898511306,127830,20,2,18,19136,12,26,Rent,Masters,Divorced,3,0.16143079,Riesgo alto
7978,330,0.3024314872174335,56604,28,3,5,8825,14,12,Mortgage,High School,Divorced,16,0.1786906,Riesgo alto
7979,383,0.050115565669122,153726,41,5,1,16227,10,12,Rent,Masters,Single,11,0.17286138,Riesgo medio
7980,764,0.1995008280342455,99739,52,7,5,7826,7,11,Rent,PhD,Divorced,27,0.24585062,Riesgo medio
7981,668,0.2992324909334981,120611,32,3,7,9075,4,6,Rent,High School,Single,2,0.18901621,Riesgo bajo
7982,386,0.7302173387373597,43492,50,1,13,3814,9,21,Mortgage,High School,Divorced,13,0.22993167,Riesgo medio
7983,731,0.1959642100621872,126885,82,1,15,4391,2,17,Own,PhD,Married,19,0.3159152,Riesgo bajo
7984,353,0.3489483929243617,102840,37,1,16,14699,18,22,Mortgage,Bachelor,Single,17,0.2564455,Riesgo muy alto
7985,346,0.3243384633862335,118264,22,1,2,14904,8,3,Rent,High School,Single,17,0.20270582,Riesgo medio
7986,684,0.4673294940997117,29690,25,5,4,1001,12,7,Rent,Bachelor,Single,11,0.22753003,Riesgo alto
7987,419,0.5584351266459293,199117,21,5,19,1115,16,18,Own,Masters,Single,5,0.22854108,Riesgo muy alto
7988,431,0.0755387468991416,197141,67,2,19,9467,13,20,Rent,Bachelor,Married,4,0.2547721,Riesgo alto
7989,406,0.2769677786063593,120493,50,5,15,9200,8,15,Rent,PhD,Single,26,0.21490781,Riesgo medio
7990,820,0.2181147538250827,129247,26,2,2,7839,0,8,Rent,Bachelor,Married,7,0.19530596,Sin riesgo
7991,580,0.2522683110628696,198753,84,8,1,17155,19,14,Rent,Masters,Divorced,7,0.20102312,Riesgo muy alto
7992,608,0.7560098368325882,188831,41,0,14,2380,13,5,Mortgage,High School,Widowed,28,0.22749455,Riesgo alto
7993,711,0.9450401815813778,124358,53,9,16,4416,4,10,Mortgage,High School,Married,10,0.2509375,Riesgo bajo
7994,389,0.7684835820309326,73013,71,9,7,13452,3,8,Rent,High School,Widowed,29,0.18917786,Riesgo bajo
7995,350,0.2407360628104601,31871,23,0,11,16575,8,24,Rent,Masters,Widowed,15,0.15341663,Riesgo medio
7996,576,0.0312484468736887,184036,28,6,0,18394,7,8,Own,PhD,Widowed,17,0.1541763,Riesgo medio
7997,835,0.0496967832688028,92800,76,6,4,13406,19,6,Mortgage,Bachelor,Single,20,0.23971407,Riesgo muy alto
7998,646,0.7361525767890819,81480,49,6,6,9199,5,27,Mortgage,Masters,Divorced,12,0.2106662,Riesgo medio
7999,320,0.92744705045785,105608,52,0,7,17958,3,18,Rent,PhD,Married,7,0.26511922,Riesgo bajo
8000,535,0.7729480584065253,184780,59,6,11,3077,18,5,Mortgage,Bachelor,Widowed,24,0.26683685,Riesgo muy alto
8001,725,0.6765639367205002,101519,29,7,3,10190,1,23,Mortgage,Masters,Divorced,23,0.19536683,Riesgo bajo
8002,461,0.3574935592970095,94909,67,5,8,7456,2,23,Own,PhD,Widowed,8,0.23288667,Riesgo bajo
8003,404,0.6281614333771693,85496,42,1,7,9843,1,12,Mortgage,PhD,Married,16,0.24425447,Riesgo bajo
8004,366,0.6767636932422648,114447,39,7,16,2564,8,18,Mortgage,High School,Single,29,0.2594778,Riesgo medio
8005,811,0.7244401630170463,133554,30,9,14,14943,3,28,Mortgage,PhD,Widowed,5,0.0,Riesgo bajo
8006,387,0.622744646938598,78780,86,4,14,13969,1,15,Own,High School,Widowed,6,0.2273171,Riesgo bajo
8007,752,0.0372503310369817,155557,75,7,8,8735,14,20,Mortgage,Bachelor,Single,15,0.24775715,Riesgo alto
8008,830,0.6871470991939249,144119,53,5,14,4044,11,9,Mortgage,High School,Divorced,22,0.22391602,Riesgo alto
8009,535,0.728979348606587,71486,23,1,6,4373,12,22,Rent,High School,Widowed,9,0.18698956,Riesgo alto
8010,580,0.2670598863347172,186037,25,9,13,2237,12,27,Mortgage,PhD,Single,6,0.18199319,Riesgo alto
8011,327,0.8686576241406795,87849,71,7,12,2010,5,15,Mortgage,PhD,Single,25,0.2574129,Riesgo medio
8012,620,0.2357052079012163,94688,69,3,17,6193,7,0,Mortgage,PhD,Divorced,29,0.23338772,Riesgo medio
8013,591,0.5311475106801848,73099,19,6,17,19923,12,23,Mortgage,Masters,Single,29,0.19029492,Riesgo alto
8014,794,0.4814827186206536,189760,65,7,16,7873,10,1,Own,Bachelor,Single,12,0.21522035,Riesgo medio
8015,444,0.34880541255872,131897,24,9,2,19502,5,8,Own,Masters,Married,20,0.18214978,Riesgo medio
8016,496,0.3874719719825358,73719,89,6,1,9066,16,21,Rent,Masters,Widowed,20,0.16947936,Riesgo muy alto
8017,495,0.1087595600079416,65976,57,5,4,6974,4,6,Own,High School,Single,5,0.16709694,Riesgo bajo
8018,462,0.9600464834255104,196370,49,3,0,13148,12,28,Rent,Bachelor,Divorced,8,0.29213896,Riesgo alto
8019,808,0.1186684373792504,99239,22,5,13,8421,8,2,Mortgage,PhD,Divorced,18,0.20687178,Riesgo medio
8020,479,0.3153004609376527,156341,69,9,3,17409,18,3,Mortgage,Masters,Married,20,0.20937152,Riesgo muy alto
8021,784,0.3124592384163512,97114,46,9,7,13133,3,22,Rent,Bachelor,Married,23,0.2813303,Riesgo bajo
8022,490,0.8643494647502007,45051,51,3,6,3740,4,3,Rent,High School,Married,2,0.21369648,Riesgo bajo
8023,445,0.7958335936040094,118886,53,9,14,1882,18,13,Own,High School,Married,29,0.31002432,Riesgo muy alto
8024,639,0.1018288489503652,169363,44,3,11,13228,16,17,Rent,Bachelor,Single,16,0.21121006,Riesgo muy alto
8025,540,0.3581514384914843,167085,73,0,3,11846,11,21,Own,Bachelor,Married,16,0.32180288,Riesgo alto
8026,523,0.8863343320576337,150553,53,9,18,17302,6,9,Mortgage,Masters,Widowed,9,0.0,Riesgo medio
8027,547,0.7519358514454731,194790,49,7,14,13403,19,9,Rent,Masters,Divorced,22,0.22589323,Riesgo muy alto
8028,470,0.2963089335592672,150688,27,1,8,10503,8,4,Mortgage,Masters,Single,12,0.17653836,Riesgo medio
8029,568,0.084088603399735,100504,62,0,16,1783,14,19,Own,Bachelor,Married,26,0.3035172,Riesgo alto
8030,654,0.6469182607439758,197486,18,4,10,5415,4,3,Mortgage,Masters,Single,18,0.16582291,Riesgo bajo
8031,414,0.3293538458957474,149974,83,6,11,7562,13,4,Own,High School,Single,10,0.20778501,Riesgo alto
8032,315,0.8952356232342547,174716,23,2,16,7289,17,15,Mortgage,Masters,Widowed,8,0.22727281,Riesgo muy alto
8033,692,0.2078499694872994,127019,71,9,4,16292,15,20,Rent,Masters,Single,10,0.21032922,Riesgo muy alto
8034,532,0.3452761191965399,65738,56,4,18,1070,3,5,Rent,High School,Widowed,10,0.0,Riesgo bajo
8035,441,0.9219107790972746,124671,73,2,14,11862,1,12,Own,Masters,Divorced,28,0.29452926,Riesgo bajo
8036,542,0.5104892600765155,34875,35,7,1,17767,11,9,Mortgage,Masters,Divorced,28,0.17381956,Riesgo alto
8037,317,0.957460354078263,28671,49,9,14,18853,18,11,Rent,PhD,Married,10,0.29825032,Riesgo muy alto
8038,335,0.1072496634918632,139425,70,7,6,6512,12,20,Own,Bachelor,Single,15,0.24337986,Riesgo alto
8039,464,0.9663773261819716,140183,69,0,2,14212,18,28,Own,Bachelor,Widowed,9,0.3126059,Riesgo muy alto
8040,358,0.6069754305545648,134803,79,6,9,1110,3,21,Rent,PhD,Divorced,10,0.24268188,Riesgo bajo
8041,605,0.5289885349823457,54155,60,2,10,15034,7,26,Rent,High School,Widowed,14,0.1818372,Riesgo medio
8042,474,0.8968615045085536,136624,72,8,1,12847,19,2,Mortgage,Masters,Widowed,8,0.1703752,Riesgo muy alto
8043,424,0.9903922218479198,81873,76,0,14,16437,7,22,Rent,Masters,Divorced,13,0.2886749,Riesgo medio
8044,589,0.5614630402756536,139487,40,2,6,5360,5,23,Rent,Masters,Single,22,0.22954242,Riesgo medio
8045,801,0.3025475748162042,78944,29,2,12,15113,12,10,Rent,Bachelor,Widowed,14,0.1530216,Riesgo alto
8046,779,0.7925522460794461,61223,78,9,7,19569,0,6,Rent,Masters,Single,13,0.17352833,Sin riesgo
8047,778,0.0297022313893301,106018,69,3,9,6042,15,19,Rent,PhD,Married,14,0.2677414,Riesgo muy alto
8048,613,0.9417157940647508,96338,75,7,3,4244,7,1,Mortgage,PhD,Widowed,22,0.15537764,Riesgo medio
8049,327,0.0362998882603596,134722,72,2,7,17984,3,28,Own,Bachelor,Single,23,0.24603558,Riesgo bajo
8050,766,0.4308401624309048,92196,21,5,15,3834,9,16,Own,Masters,Married,5,0.2383816,Riesgo medio
8051,792,0.0318196647677392,149360,37,4,5,2472,18,1,Rent,Masters,Married,28,0.20332131,Riesgo muy alto
8052,403,0.0945121952870893,86702,70,8,2,14145,0,26,Mortgage,Masters,Divorced,8,0.15342464,Sin riesgo
8053,371,0.6280885334966219,57390,81,4,3,10154,7,29,Own,Masters,Widowed,6,0.24552155,Riesgo medio
8054,556,0.6883960576146888,51474,61,6,7,12473,13,14,Mortgage,PhD,Widowed,1,0.17137367,Riesgo alto
8055,547,0.1855271020081561,58634,20,0,10,8667,19,15,Mortgage,High School,Single,24,0.20349078,Riesgo muy alto
8056,461,0.6283186199805584,102217,50,0,18,7815,7,16,Mortgage,Bachelor,Divorced,4,0.28764817,Riesgo medio
8057,343,0.9960597600532134,51251,34,3,12,11060,7,8,Mortgage,High School,Single,24,0.28338498,Riesgo medio
8058,392,0.582801809588217,33942,34,5,10,5426,19,13,Mortgage,High School,Divorced,18,0.18220489,Riesgo muy alto
8059,354,0.2376368357785286,99981,73,2,6,5897,5,0,Rent,High School,Widowed,21,0.0,Riesgo medio
8060,469,0.3228485953115215,22764,49,6,15,3392,10,8,Rent,PhD,Married,12,0.2784117,Riesgo medio
8061,366,0.0800384728788358,168857,19,0,13,10561,14,19,Mortgage,Bachelor,Married,21,0.25000724,Riesgo alto
8062,461,0.4899010184240649,184190,60,9,1,9101,12,1,Own,High School,Single,12,0.17944105,Riesgo alto
8063,839,0.7207008506660106,129729,22,9,12,15823,5,1,Mortgage,Bachelor,Divorced,25,0.19356349,Riesgo medio
8064,489,0.6879057309498431,158724,43,9,0,8704,7,18,Rent,PhD,Single,6,0.1894086,Riesgo medio
8065,479,0.904637141069589,193548,68,4,5,12299,15,25,Mortgage,High School,Married,9,0.25764385,Riesgo muy alto
8066,495,0.8564971410548295,166614,88,6,19,13947,0,4,Mortgage,Masters,Married,5,0.21648404,Sin riesgo
8067,344,0.4005209360059096,173808,24,2,1,15053,5,1,Mortgage,PhD,Single,13,0.19186187,Riesgo medio
8068,576,0.5387376599623679,78916,69,4,11,5951,0,12,Own,Masters,Divorced,4,0.24484584,Sin riesgo
8069,605,0.3234008136979348,76162,62,1,17,17341,16,17,Mortgage,Bachelor,Divorced,0,0.2734766,Riesgo muy alto
8070,699,0.0842344317872184,159635,86,9,18,3032,11,23,Own,Masters,Widowed,3,0.20435041,Riesgo alto
8071,425,0.1248940386637759,81385,36,0,8,5812,7,6,Mortgage,Bachelor,Single,7,0.21702874,Riesgo medio
8072,784,0.6488253119876036,99811,60,8,16,1995,13,1,Own,Bachelor,Widowed,11,0.20626028,Riesgo alto
8073,650,0.935637415805793,155667,48,7,4,5096,5,9,Mortgage,PhD,Married,13,0.19769175,Riesgo medio
8074,347,0.8286749112603004,53490,41,5,13,6550,9,16,Rent,PhD,Widowed,15,0.21092759,Riesgo medio
8075,836,0.5666217608233316,190689,68,1,0,13692,1,28,Mortgage,Masters,Widowed,2,0.19896159,Riesgo bajo
8076,330,0.454258070011726,109696,80,9,2,12266,1,11,Own,Bachelor,Married,20,0.2803254,Riesgo bajo
8077,396,0.2395579627818072,25770,41,8,5,13198,15,2,Rent,Masters,Widowed,15,0.0,Riesgo muy alto
